"CODIGO","NOME","CODUOME","NOMEUO","SEDE","MORADA","LOCALIDADE","CONCELHO","DISTRITO","CP","CODDSR","CODQZP","GRUPONATUREZAINST","CICLO","FAX","URL","EMAIL","TELEFONE1","TELEFONE2"
"510452","Externato da Misericórdia Nossa Senhora Rosário Unhão","","","N","Lugar Do Paço  - Felgueiras","UNHÃO","Felgueiras","Porto","4650-664","Norte","QZP.10","Privado","Pré-escolar;1º Ciclo","255341950","","ji.imnsrosariounhao@escolas.min-edu.pt; ","255341031",""
"803664","Colégio do Forte","","","N","Rua da Lapa, , n.º1241","VILA DO CONDE","Vila do Conde","Porto","4480-757","Norte","QZP.09","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","","","ricardo.santos@colegiodoforte.com; secretaria@colegiodoforte.com; ","252692169",""
"505638","Jardim das Cores","","","N","R. das Mos, 317","VILA DO CONDE","Vila do Conde","Porto","4480-771","Norte","QZP.09","Privado","Pré-escolar;1º Ciclo","252640960","","jardimcoresvconde@escolas.min-edu.pt; ","252640960",""
"803303","Ideia - Outeiro de Polima","","","N","Rua Ruben Rolo, nº 36, Edifício Ideia Outeiro","SÃO DOMINGOS DE RANA","Cascais","Lisboa","2785-816","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214489707","","","214489700",""
"803292","Centro de Apoio à Família Crescer para Integrar","","","N","Rua Gaspar Corte Real - Urbanização Chesol - Matarraque","SÃO DOMINGOS DE RANA","Cascais","Lisboa","2785-453","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214534622","","horizonte@escolas.min-edu.pt; ","214533378",""
"511316","Externato Nossa Senhora da Assunção","","","N","Rua Padre José Maria Loureiro, Nº 8","CASCAIS","Cascais","Lisboa","2750-406","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214836716","","ext.nsraassuncao@escolas.min-edu.pt; ","214831258",""
"504270","Colégio O Papião","","","N","Rua Conselheiro Fernando Sousa, 117","ESTORIL","Cascais","Lisboa","2765-528","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214665096","","ext.opapiao@escolas.min-edu.pt; ","214681717",""
"503526","Colégio D. João VI","","","N","Praceta Miguel Cláudio, n.º 1 -  R/C Dto.","AMADORA","Amadora","Lisboa","2700-585","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214958277","","extdjoaovi@escolas.min-edu.pt; ","214958277",""
"503277","Externato ""Roque Gameiro""","","","N","Avenida Manuel da Maia, nº 1 - A - R/C - Esq.","AMADORA","Amadora","Lisboa","2720-400","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214902034","","ext.roquegameiro@escolas.min-edu.pt; ","214971468",""
"503060","Externato ""Rainha D. Estefânea""","","","N","Rua D. Dinis, nº 19 - R/C","AMADORA","Amadora","Lisboa","2720-163","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214954988","","ext.rainhadestefanea@escolas.min-edu.pt; ","214950403",""
"505262","Externato ""O Viveirinho""","","","N","Rua Movimento das Forças Armadas, nº 12 - R/C","AMADORA","Amadora","Lisboa","2700-595","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214932179","","ext.oviveirinho@escolas.min-edu.pt; ","214932179",""
"228813","Escola Básica da Lagoa da Palha, Palmela","172145","Agrupamento de Escolas José Maria dos Santos, Palmela","N","Estrada da Lagoa da Palha","PINHAL NOVO","Palmela","Setúbal","2955-009","Lisboa e Vale do Tejo","QZP.46","Publico","1º Ciclo","","","eb1.lagoapalha@escolas.min-edu.pt; ","212381141",""
"240515","Escola Básica António Santos Jorge, Pinhal Novo, Palmela","172145","Agrupamento de Escolas José Maria dos Santos, Palmela","N","Av.ª General Humberto Delgado n.º 23","PINHAL NOVO","Palmela","Setúbal","2955-115","Lisboa e Vale do Tejo","QZP.46","Publico","Pré-escolar;1º Ciclo","","","eb1.n1.pinhalnovo@escolas.min-edu.pt; ","212380606",""
"261440","Escola Básica de Palhota, Palmela","172145","Agrupamento de Escolas José Maria dos Santos, Palmela","N","Palhota 4101","PINHAL NOVO","Palmela","Setúbal","2955-001","Lisboa e Vale do Tejo","QZP.46","Publico","1º Ciclo","","","eb1.palhota@escolas.min-edu.pt; ","212380971",""
"280082","Escola Básica da Vala do Carregado, Vila Franca de Xira","172157","Agrupamento de Escolas D. António de Ataíde, Vila Franca de Xira","N","R. da Escola","CASTANHEIRA DO RIBATEJO","Vila Franca de Xira","Lisboa","2600-725","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","263853578","","eb1.valacarregado@escolas.min-edu.pt; ","263853578",""
"346639","Escola Básica D. António de Ataíde, Castanheira do Ribatejo, Vila Franca de Xira","172157","Agrupamento de Escolas D. António de Ataíde, Vila Franca de Xira","S","Rua Vila de Avintes Quinta de S. José do Marco","CASTANHEIRA DO RIBATEJO","Vila Franca de Xira","Lisboa","2600-686","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo;2º Ciclo;3º Ciclo","263287234","http://www.aeaa.pt","direcao@aeaataide.edu.gov.pt; servicos@aeaataide.edu.gov.pt; ","263287230",""
"294093","Escola Básica da Quinta da Cevadeira, Castanheira do Ribatejo, Vila Franca de Xira","172157","Agrupamento de Escolas D. António de Ataíde, Vila Franca de Xira","N","Urbanização da Quinta da Cevadeira","CASTANHEIRA DO RIBATEJO","Vila Franca de Xira","Lisboa","2600-711","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","","","eb1ji.cribatejo@escolas.min-edu.pt; ","263277547",""
"214383","Escola Básica da Quinta de São Sebastião, Castanheira do Ribatejo, Vila Franca de Xira","172157","Agrupamento de Escolas D. António de Ataíde, Vila Franca de Xira","N","Rua da Cevadeira","CASTANHEIRA DO RIBATEJO","Vila Franca de Xira","Lisboa","2600-711","Lisboa e Vale do Tejo","QZP.45","Publico","1º Ciclo","263290447","","eb1.cribatejo@escolas.min-edu.pt; ","263290447",""
"243437","Escola Básica n.º 9 de Setúbal","172169","Agrupamento de Escolas Lima de Freitas, Setúbal","N","R. José Gomes Ferreira -  Casal das Figueiras","SETÚBAL","Setúbal","Setúbal","2900-017","Lisboa e Vale do Tejo","QZP.46","Publico","1º Ciclo","","","eb1.n14.setubal@escolas.min-edu.pt; ","265572405",""
"253467","Escola Básica do Viso, Setúbal","172169","Agrupamento de Escolas Lima de Freitas, Setúbal","N","R. Batalha do Viso","SETÚBAL","Setúbal","Setúbal","2900-268","Lisboa e Vale do Tejo","QZP.46","Publico","Pré-escolar;1º Ciclo","265239999","","eb1.n5.setubal@escolas.min-edu.pt; ","265239999",""
"223980","Escola Básica da Foz do Arelho, Caldas da Rainha","172170","Agrupamento de Escolas Raul Proença, Caldas da Rainha","N","Rua Francisco Almeida Grandela 41","FOZ DO ARELHO","Caldas da Rainha","Leiria","2500-487","Lisboa e Vale do Tejo","QZP.39","Publico","1º Ciclo","","","eb1.fozarelho@escolas.min-edu.pt; ","922179114",""
"235581","Escola Básica do Nadadouro, Caldas da Rainha","172170","Agrupamento de Escolas Raul Proença, Caldas da Rainha","N","Rua Engeneiro Paiva E Sousa N 62","NADADOURO","Caldas da Rainha","Leiria","2500-582","Lisboa e Vale do Tejo","QZP.39","Publico","1º Ciclo","","","eb1.nadadouro@escolas.min-edu.pt; ","262978520",""
"253224","Escola Básica do Bairro dos Arneiros, Caldas da Rainha","172170","Agrupamento de Escolas Raul Proença, Caldas da Rainha","N","Rua D. João II - Bairro dos Arneiros","CALDAS DA RAINHA","Caldas da Rainha","Leiria","2500-852","Lisboa e Vale do Tejo","QZP.39","Publico","Pré-escolar;1º Ciclo","262834908","","eb1.n5.caldasrainha@escolas.min-edu.pt; ","262834908",""
"252347","Escola Básica do Bairro da Ponte, Caldas da Rainha","172170","Agrupamento de Escolas Raul Proença, Caldas da Rainha","N","Rua Francisco Gomes Avelar - Bairro da Ponte","CALDAS DA RAINHA","Caldas da Rainha","Leiria","2500-811","Lisboa e Vale do Tejo","QZP.39","Publico","1º Ciclo","","http://www.aerp.pt","eb1.pcaldasrainha@escolas.min-edu.pt; ","262841680",""
"330139","Escola Básica de Santo Onofre, Caldas da Rainha","172170","Agrupamento de Escolas Raul Proença, Caldas da Rainha","N","Bairro das Morenas","CALDAS DA RAINHA","Caldas da Rainha","Leiria","2500-205","Lisboa e Vale do Tejo","QZP.39","Publico","1º Ciclo;2º Ciclo;3º Ciclo;Artistico","262840691","http://www.ebionofre.pt","ebi.stonofre@escolas.min-edu.pt; ","262840690",""
"294469","Escola Básica n.º 1 de Santo Onofre, Caldas da Rainha","172170","Agrupamento de Escolas Raul Proença, Caldas da Rainha","N","Rua Profª Mª da Purificação Nunes Santos Sebastião, Santo Onofre","CALDAS DA RAINHA","Caldas da Rainha","Leiria","2500-218","Lisboa e Vale do Tejo","QZP.39","Publico","Pré-escolar;1º Ciclo","","","eb.santoonofre@escolas.min-edu.pt; ","262833506",""
"251604","Escola Básica José Ruy, Reboleira, Amadora","172182","Agrupamento de Escolas Dr. Azevedo Neves, Amadora","N","Av. Manuel Alpedrinha","AMADORA","Amadora","Lisboa","2720-354","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214950817","","eb1ji.joseruy@escolas.min-edu.pt; ","214961378",""
"250820","Escola Básica Condes da Lousã, Damaia, Amadora","172182","Agrupamento de Escolas Dr. Azevedo Neves, Amadora","N","Pctª Afonso Lopes Vieira","AMADORA","Amadora","Lisboa","2720-493","Lisboa e Vale do Tejo","QZP.45","Publico","Pré-escolar;1º Ciclo","214991255","http://www.eb1-damaia-n3.ects.pt","eb1.condeslousa@escolas.min-edu.pt; ","214991255",""
"231370","Escola Básica de Marco Cabaço, Charneca de Caparica, Almada","172194","Agrupamento de Escolas Daniel Sampaio, Almada","N","R. Sebastião da Gama","CHARNECA DA CAPARICA","Almada","Setúbal","2820-210","Lisboa e Vale do Tejo","QZP.46","Publico","1º Ciclo","212964129","","eb1.marcocabaco@escolas.min-edu.pt; ","212964120",""
"249567","Escola Básica n.º 2 de Vale de Figueira, Vale Fetal, Almada","172194","Agrupamento de Escolas Daniel Sampaio, Almada","N","Travessa da Escola","CHARNECA DA CAPARICA","Almada","Setúbal","2820-454","Lisboa e Vale do Tejo","QZP.46","Publico","1º Ciclo","212964129","","eb1.n2.valefigueira@escolas.min-edu.pt; ","212961540",""
"331030","Escola Básica de Vale Rosal, Vale Fetal, Almada","172194","Agrupamento de Escolas Daniel Sampaio, Almada","N","Praceta José Viana","CHARNECA DA CAPARICA","Almada","Setúbal","2820-454","Lisboa e Vale do Tejo","QZP.46","Publico","1º Ciclo;2º Ciclo;3º Ciclo;Artistico","212964152","","ebi.valerosal@escolas.min-edu.pt; ","212964150",""
"512849","Nuclisol Jean Piaget- Udi Vila Real","","","N","Rua Da Tenaria - Quinta De Almodena","VILA REAL","Vila Real","Vila Real","5000-540","Norte","QZP.15","Privado","Pré-escolar;1º Ciclo","259330629","","udi.vilareal@nuclisol.org; ","259330620",""
"507970","Colégio Moderno de S. José","","","N","R. Tenente Bessa Monteiro","VILA REAL","Vila Real","Vila Real","5000-609","Norte","QZP.15","Privado","Pré-escolar;1º Ciclo;2º Ciclo","259321876","http://www.cmjose.com","cl.modernosjose@escolas.min-edu.pt; secretaria@cmsjose.com; ","259320440",""
"800319","Colégio João Paulo II - Vila Real","","","N","Rua Dr. José Augusto, nº 7","VILA REAL","Vila Real","Vila Real","5000-575","Norte","QZP.15","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","259 048 900","http://www.colegiodaboavistavilareal.com","cl.nsradaboavista@escolas.min-edu.pt; secretaria.vilareal@cjp.com.pt; ","934 335 030",""
"524013","Academia de Música de Vilar do Paraíso","","","N","Rua do Cruzeiro, 49","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-855","Norte","QZP.09","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Artistico","227162349","http://www.amvp.pt","acm.lvilarparaiso@escolas.min-edu.pt; ","227110249",""
"803499","Jardim Escola João De Deus - Vila Nova De Gaia","","","N","Rua Diogo Cão, 160","VILA NOVA DE GAIA","Vila Nova de Gaia","Porto","4405-900","Norte","QZP.09","Privado","Pré-escolar;1º Ciclo","","","je.joaodeussalreu@escolas.min-edu.pt; ","223717163",""
"502017","Externato ""O Baloiço""","","","N","R. Correia Teles, 18-B","AMADORA","Amadora","Lisboa","2720-136","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214968081","http://www.obaloico.com","ext.obreboleira@escolas.min-edu.pt; ","214953955",""
"502625","Externato Cinderela","","","N","Rua Dr. Quirino Rosa, nº  49 - Reboleira","AMADORA","Amadora","Lisboa","2720-208","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","","","ext.cinderela@escolas.min-edu.pt; ","214955074",""
"505031","Externato A Colina do Sol","","","N","Rua Fernando Pessoa, Lote 217","AMADORA","Amadora","Lisboa","2650-259","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","","","ext.acolinadosol@escolas.min-edu.pt; ","214740394",""
"521942","Escola Luís Madureira","","","N","Estrada da Portela - Quinta das Torres - Buraca","AMADORA","Amadora","Lisboa","2610-143","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","214722291","http://planeta.clix.pt/misericordia.amadora","esc.luismadureira@escolas.min-edu.pt; ","214722280",""
"501724","Colégio de Alfragide","","","N","Rua Ribeiro de Vasconcelos, 18","AMADORA","Amadora","Lisboa","2610-169","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo","214714961","http://www.colegioalfragide.edu.pt","ext.alfragide@escolas.min-edu.pt; ","214715795",""
"503162","Colégio D. Filipa","","","N","Rua dos Hospitais Civis de Lisboa, n.º 24","AMADORA","Amadora","Lisboa","2720-275","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","214968159","","cl.donafilipa@escolas.min-edu.pt; ","214968150",""
"279699","Escola Básica de Ulme, Chamusca","170471","Agrupamento de Escolas da Chamusca","N","Rua Do Chafariz","ULME","Chamusca","Santarém","2140-374","Lisboa e Vale do Tejo","QZP.43","Publico","1º Ciclo","","","","249770277",""
"201972","Escola Básica de Aldeia Velha, Sabugal","161548","Agrupamento de Escolas de Sabugal","N","Av. da Casa do Povo","ALDEIA VELHA SBG","Sabugal","Guarda","6320-069","Centro","QZP.33","Publico","1º Ciclo","","http://www.eb1-Aldeia-Velha.rcts.pt","","271491153",""
"807460","Butterflies","","","S","Alameda da Beloura, nº 1","SINTRA","Sintra","Lisboa","2710-693","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","","","admin@butterflieseducation.com; ","937656633",""
"505742","Colégio Ibérico de Gaia","","","N","Rua Nova das Lavouras, 649","ARCOZELO VNG","Vila Nova de Gaia","Porto","4410-379","Norte","QZP.09","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Profissional","227533093","","ext.nsdfavnovagaia@escolas.min-edu.pt; geral@colegioibericogaia.com; ","227533092",""
"807455","Escola Criar","","","S","Rua da Torre, n.º 909","CASCAIS","Cascais","Lisboa","2750-768","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo;2º Ciclo","","https://escolacriar.pt/","info@escolacriar.pt; ","215 981 368",""
"284762","Escola Básica de Vilar de Lomba, Vinhais","150680","Agrupamento de Escolas D. Afonso III, Vinhais","N","Vilar Lomba","CELAS","Vinhais","Bragança","5320-023","Norte","QZP.14","Publico","Pré-escolar;1º Ciclo","273771090","http://www.eb1-vilar-lomba.rcts.pt","","273328265",""
"229350","Escola Básica de Lapa do Lobo, Nelas","161755","Agrupamento de Escolas de Canas de Senhorim, Nelas","N","R. da Escola","LAPA DO LOBO","Nelas","Viseu","3525-618","Centro","QZP.25","Publico","1º Ciclo","","http://www.eb1-lapa-lobo-1.rcts.pt","","232671800",""
"504520","Externato O Pinóquio","","","N","Praceta António Sérgio, 10 - r/c - Monte Abraão","QUELUZ","Sintra","Lisboa","2745-236","Lisboa e Vale do Tejo","QZP.45","Privado","Pré-escolar;1º Ciclo","214377293","","ext.opinoquio@escolas.min-edu.pt; ","214377293","927470844"
"209867","Jardim de Infância de Cabrela, Montemor-o-Novo","135586","Agrupamento de Escolas de Montemor-o-Novo","N","Rua Dr. Gama Franco","MONTEMOR-O-NOVO","Montemor-o-Novo","Évora","7050-000","Alentejo","QZP.51","Publico","Pré-escolar;1º Ciclo","","www.aemn.pt","direcao@aemn.edu.gov.pt; ","266243856",""
"236500","Escola Básica de Almoster, Santarém","170550","Agrupamento de Escolas Alexandre Herculano, Santarém","N","R. da Estalagem","ALMOSTER STR","Santarém","Santarém","2005-111","Lisboa e Vale do Tejo","QZP.40","Publico","Pré-escolar;1º Ciclo","243491073","","","243491073",""
"220267","Escola Básica de Ervedosa, Vinhais","150680","Agrupamento de Escolas D. Afonso III, Vinhais","N","Ervedosa","ERVEDOSA VNH","Vinhais","Bragança","5335-071","Norte","QZP.14","Publico","1º Ciclo","273771090","http://www.eb1-ervedosa.rcts.pt/","","273349194",""
"310050","Escola Básica Conde de Castelo Melhor, Pombal","161615","Agrupamento de Escolas de Pombal","N","Avenida Heróis do Ultramar, 40","POMBAL","Pombal","Leiria","3100-462","Centro","QZP.29","Publico","1º Ciclo","236215979","http://www.eprep-cde-castelo-melhor.rcts.pt","","236218577",""
"281682","Escola Básica de Vales do Rio, Covilhã","162036","Agrupamento de Escolas Frei Heitor Pinto, Covilhã","N","Estr. Municipal","COVILHÃ","Covilhã","Castelo Branco","6200-081","Centro","QZP.34","Publico","1º Ciclo","","","","275950360",""
"501189","Jardim-Escola João de Deus de São Bartolomeu de Messines","","","N","Rua Dra. Maria Da Luz De Deus Ramos","S BARTOLOMEU DE MESSINES","Silves","Faro","8375-133","Algarve","QZP.60","Privado","1º Ciclo;Pré-escolar","282338044","","","282339472",""
"803501","Jardim-Escola João de Deus de Tavira","","","N","Rua Gaspar Corte Real","TAVIRA","Tavira","Faro","8800-601","Algarve","QZP.63","Privado","1º Ciclo;Pré-escolar","351 281 324 019","","tavira@escolasjoaodeus.pt; ","281 325 121",""
"508305","Jardim Escola João De Deus Figueira Da Foz 2","","","N","Rua Joaquim Sotto Mayor","FIGUEIRA DA FOZ","Figueira da Foz","Coimbra","3080-209","Centro","QZP.26","Privado","Pré-escolar;1º Ciclo","233422775","","","233422773",""
"508317","Jardim Escola João De Deus Figueira Da Foz 1","","","N","Rua Visconde Marinha Grande, Nº 4","FIGUEIRA DA FOZ","Figueira da Foz","Coimbra","3080-135","Centro","QZP.26","Privado","Pré-escolar;1º Ciclo","233418143","","","233422313",""
"508299","Jardim Escola João De Deus - Alhadas","","","N","Largo Do Jardim Escola, N.º 26","FIGUEIRA DA FOZ","Figueira da Foz","Coimbra","3090-401","Centro","QZP.26","Privado","Pré-escolar;1º Ciclo","233939766","","je.joaodeusalhadas@escolas.min-edu.pt; ","233930155",""
"800354","Colégio D. José I","","","N","Rua Luís de Camões","AVEIRO","Aveiro","Aveiro","3810-284","Centro","QZP.23","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","234311996","","cl.djosei@escolas.min-edu.pt; ","234310351",""
"523689","Conservatório de Música David de Sousa","","","N","Rua Engenheiro Silva, nº 50","FIGUEIRA DA FOZ","Figueira da Foz","Coimbra","3080-150","Centro","QZP.26","Privado","1º Ciclo;Artistico","233428422","","cvm.davidsousa@escolas.min-edu.pt; ","233429205",""
"500148","Externato Estrela Guia","","","N","R. Padre Oliveira, 32","SÃO JOÃO DA MADEIRA","São João da Madeira","Aveiro","3700-200","Norte","QZP.20","Privado","Pré-escolar;1º Ciclo","256827970","","ext.pppestrelaguia@escolas.min-edu.pt; ","256824850",""
"500161","Centro de Educação Integral","","","N","R. Adolfo Coutinho","SÃO JOÃO DA MADEIRA","São João da Madeira","Aveiro","3700-024","Norte","QZP.20","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","256824249","http://www.centro-edu-integral.pt","ce.integral@escolas.min-edu.pt; ","256828816",""
"803322","Instituto Duarte Lemos","","","N","Rua Duarte Lemos","TROFA AGD","Águeda","Aveiro","3750-791","Centro","QZP.24","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","234646843","http://www.institutoduartelemos.com.pt/","it.duartelemos@escolas.min-edu.pt; ","234646842",""
"800429","Salesianos de Évora - Colégio","","","N","Avenida São João Bosco, n.º4","ÉVORA","Évora","Évora","7000-766","Alentejo","QZP.52","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","266736253","http://www.dna.evora.salesianos.pt","fundacao@evora.salesianos.pt; ","266736254",""
"800370","Colégio Fundação Alentejo","","","N","Praceta Álvaro Pires de Évora, n.º8","ÉVORA","Évora","Évora","7005-206","Alentejo","QZP.52","Privado","Pré-escolar;1º Ciclo;2º Ciclo","266743397","","","266759111",""
"500872","Colégio Novo de Coimbra","","","N","Avenida Dr. José R. Sousa Fernandes","COIMBRA","Coimbra","Coimbra","3020-228","Centro","QZP.27","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","239497089","http://institutolordemao-m.ccems.pt","it.educativolordemao@escolas.min-edu.pt; ","239497080",""
"500823","Externato ""Menino Jesus""","","","N","Rua Diogo de Castilho, nº 3","COIMBRA","Coimbra","Coimbra","3000-140","Centro","QZP.27","Privado","Pré-escolar;1º Ciclo","239837224","","ext.mjesuscoimbra@escolas.min-edu.pt; ","239827890",""
"500021","Colégio de Albergaria","","","N","Rua do Colégio","ALBERGARIA-A-VELHA","Albergaria-a-Velha","Aveiro","3850-230","Centro","QZP.23","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","234525328","http://www.colegioalbergaria.pt","cl.albergaria@escolas.min-edu.pt; ","234523172",""
"800468","Colégio de Nossa Senhora da Assunção","","","N","R. S José de Cluny","ANADIA","Anadia","Aveiro","3780-292","Centro","QZP.24","Privado","1º Ciclo;2º Ciclo;3º Ciclo;Secundário","231510509","http://www.cnsacluny.com","cl.nsraassuncao@escolas.min-edu.pt; ","231510500",""
"222859","Escola Básica de Folgosinho, Gouveia","161597","Agrupamento de Escolas de Gouveia","N","R. das Escolas","FOLGOSINHO","Gouveia","Guarda","6290-081","Centro","QZP.32","Publico","1º Ciclo","","","","238745864",""
"800475","St. Paul’s School","","","N","Rua D. João - Fala - São Martinho do Bispo","COIMBRA","Coimbra","Coimbra","3045-055","Centro","QZP.27","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","","https://www.stpauls.pt","geral@stpauls.pt; ","239093407",""
"500940","Colégio de S. Teotónio","","","N","R. do Brasil, 49","COIMBRA","Coimbra","Coimbra","3030-175","Centro","QZP.27","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","239717733","http://www.steotonio.pt","cl.steotonio@escolas.min-edu.pt; ","239701467",""
"500859","Colégio de S. José","","","N","R. Frei Tomé de Jesus, nº 11","COIMBRA","Coimbra","Coimbra","3000-195","Centro","QZP.27","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo","239825445","http://colegiosjosecoimbra.com.sapo.pt/","cl.sjosecoimbra@escolas.min-edu.pt; ","239852330",""
"500811","Colégio da Rainha Santa Isabel","","","N","R. do Brasil, nº 41","COIMBRA","Coimbra","Coimbra","3030-175","Centro","QZP.27","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário","239405037","http://www.crsi.pt","cl.rainhastaisabel@escolas.min-edu.pt; ","239793960",""
"800340","Colégio Bom Jesus","","","N","Rua da Boavista","CERNACHE","Coimbra","Coimbra","3040-763","Centro","QZP.27","Privado","Pré-escolar;1º Ciclo","239946526","","cl.bomjesus@escolas.min-edu.pt; ","239946524",""
"800339","Colégio Bissaya Barreto","","","N","Quinta dos Plátanos","COIMBRA","Coimbra","Coimbra","3045-194","Centro","QZP.27","Privado","1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","239800442","http://www.fbb.pt","cl.bissayabarreto@escolas.min-edu.pt; ","239800430",""
"800200","Centro Educativo dos Olivais","","","N","Rua Brigadeiro Correia Cardoso, n.º 73","COIMBRA","Coimbra","Coimbra","3000-086","Centro","QZP.27","Publico","2º Ciclo;3º Ciclo;1º Ciclo","239797624","","","239792970",""
"500100","Externato Infantil ""O Despertar""","","","N","Rua A. Pinto de Carvalho, nº 13 - 1º","OLIVEIRA DE AZEMÉIS","Oliveira de Azeméis","Aveiro","3720-224","Norte","QZP.20","Privado","Pré-escolar;1º Ciclo","256685622","http://www.odespertar.web.pt","ext.odoazemeis@escolas.min-edu.pt; ","256682342",""
"800452","Colégio da Gandarinha - Fundação Condessa Penha Longa","","","N","Largo Mártir São Sebastião","VILA DE CUCUJÃES","Oliveira de Azeméis","Aveiro","3720-382","Norte","QZP.20","Privado","Pré-escolar;1º Ciclo","256881812","http://colegiodagandarinha.wordpress.com","ext.gandarinha@escolas.min-edu.pt; ","256881525",""
"802482","Escola Pedro Teixeira","","","N","R. António da Silva Bronze, 17","CANTANHEDE","Cantanhede","Coimbra","3060-140","Centro","QZP.26","Privado","1º Ciclo;2º Ciclo;3º Ciclo","231422301","","esc.pedroteixeira@escolas.min-edu.pt; ","231420371",""
"508263","Jardim Escola João De Deus Estarreja","","","N","Av. Do Hospital-Agra","SALREU","Estarreja","Aveiro","3865-206","Centro","QZP.23","Privado","Pré-escolar;1º Ciclo","234842473","","","234842473",""
"508287","Jardim Escola João De Deus Coimbra 2","","","N","Rua D. João Iii","COIMBRA","Coimbra","Coimbra","3030-329","Centro","QZP.27","Privado","Pré-escolar;1º Ciclo","239701705","","","239716473",""
"508275","Jardim Escola João De Deus Coimbra 1","","","N","Alameda Júlio Henriques","COIMBRA","Coimbra","Coimbra","3000-000","Centro","QZP.27","Privado","Pré-escolar;1º Ciclo","239717101","","","239716984",""
"513880","Jardim Escola João De Deus Castelo Branco","","","N","Rua Do Muro, Nº 2","CASTELO BRANCO","Castelo Branco","Castelo Branco","6000-193","Centro","QZP.36","Privado","Pré-escolar;1º Ciclo","272329488","","","272341724",""
"513908","Centro Social Padres Redentoristas","","","N","R. Conselheiro Albuquerque, 23","CASTELO BRANCO","Castelo Branco","Castelo Branco","6000-161","Centro","QZP.36","Privado","Pré-escolar;1º Ciclo","","","geral@cspadresredentoristas.pt; ","272323042",""
"500252","Externato Infantil ""Paraíso dos Pequeninos""","","","N","Travessa G.N.R., 315","LOUROSA","Santa Maria da Feira","Aveiro","4535-120","Norte","QZP.20","Privado","Pré-escolar;1º Ciclo","227448853","","ext.pdospequeninos@escolas.min-edu.pt; ","227448853",""
"800430","Colégio Santa Eulália","","","N","Travessa da Rua do Castiis, 110","SANGUEDO","Santa Maria da Feira","Aveiro","4505-582","Norte","QZP.20","Privado","1º Ciclo;2º Ciclo","","http://www.colegiosantaeulalia.pt","","227471880",""
"800382","Colégio de Lamas","","","N","Rua Salgueirinha","LOUROSA","Santa Maria da Feira","Aveiro","4535-000","Norte","QZP.20","Privado","Pré-escolar;1º Ciclo;2º Ciclo;3º Ciclo;Secundário;Profissional","227454993","http://www.colegiodelamas.com","cl.licealstamlamas@escolas.min-edu.pt; ","227470210",""
